vidId,frameNum,detectedObjId,detectedObjClass,confidence,x1,y1,x2,y2
Cyclist and vehicle tracking - 2.mp4,606,3,car,0.5106719,303.7096,69.91385,341.84705,86.75458
Cyclist and vehicle tracking - 2.mp4,606,3,car,0.25978574,175.98703,69.039055,228.81027,90.70757
Cyclist and vehicle tracking - 2.mp4,607,3,car,0.39466748,305.48254,69.988144,340.91174,86.14476
Cyclist and vehicle tracking - 2.mp4,608,3,car,0.61053807,172.3122,70.0532,225.47449,92.34841
Cyclist and vehicle tracking - 2.mp4,609,3,car,0.6573142,172.62762,69.82063,224.89911,92.48897
Cyclist and vehicle tracking - 2.mp4,609,3,car,0.44364753,308.78488,68.35449,348.83664,84.35712
Cyclist and vehicle tracking - 2.mp4,610,3,car,0.6530003,172.88033,70.23274,224.03621,92.78943
Cyclist and vehicle tracking - 2.mp4,610,3,car,0.5321215,311.6902,67.503204,352.979,85.738434
Cyclist and vehicle tracking - 2.mp4,611,3,car,0.62825793,172.12695,70.38557,222.40768,92.98583
Cyclist and vehicle tracking - 2.mp4,612,3,car,0.6749257,172.54489,70.25606,222.32999,93.184845
Cyclist and vehicle tracking - 2.mp4,612,3,car,0.44282824,313.32114,66.64656,355.50443,85.04509
Cyclist and vehicle tracking - 2.mp4,613,3,car,0.66890204,171.96298,70.94373,222.7897,93.43914
Cyclist and vehicle tracking - 2.mp4,613,3,car,0.52354735,315.07574,66.69414,359.2635,84.91559
Cyclist and vehicle tracking - 2.mp4,614,3,car,0.65359324,171.9212,71.095825,221.00128,93.218796
Cyclist and vehicle tracking - 2.mp4,615,3,car,0.6735218,169.91812,71.11275,219.3175,93.2509
Cyclist and vehicle tracking - 2.mp4,616,3,car,0.5032324,171.40247,71.55908,218.55548,93.22772
Cyclist and vehicle tracking - 2.mp4,617,3,car,0.54039335,170.69896,71.695724,217.56142,93.2448
Cyclist and vehicle tracking - 2.mp4,618,3,car,0.6084714,170.08762,71.66196,217.2239,93.23367
Cyclist and vehicle tracking - 2.mp4,619,3,car,0.51410896,167.77927,71.809555,217.04568,93.875244
Cyclist and vehicle tracking - 2.mp4,620,3,car,0.5161325,167.15567,71.953,217.21982,94.135254
Cyclist and vehicle tracking - 2.mp4,621,3,car,0.47082332,168.86868,72.82265,216.87991,94.46147
Cyclist and vehicle tracking - 2.mp4,622,3,car,0.45476925,167.15076,72.635025,216.65887,94.539474
Cyclist and vehicle tracking - 2.mp4,623,3,car,0.57263803,166.00085,72.644135,215.80301,94.71295
Cyclist and vehicle tracking - 2.mp4,624,3,car,0.40189204,166.79968,72.76279,215.60602,94.73709
Cyclist and vehicle tracking - 2.mp4,625,3,car,0.35286376,164.83347,72.510574,214.39969,95.19884
Cyclist and vehicle tracking - 2.mp4,626,3,car,0.62938404,164.83348,73.04994,214.3433,95.28325
Cyclist and vehicle tracking - 2.mp4,627,3,car,0.49430418,164.09293,73.04466,213.70139,95.10475
Cyclist and vehicle tracking - 2.mp4,628,3,car,0.44534153,161.61932,72.504684,212.92627,94.72252
Cyclist and vehicle tracking - 2.mp4,629,3,car,0.62118906,161.69666,73.05725,212.53546,95.31592
Cyclist and vehicle tracking - 2.mp4,630,3,car,0.6169401,160.73558,73.13047,212.76253,95.61361
Cyclist and vehicle tracking - 2.mp4,631,3,car,0.634381,159.41254,73.004585,213.11374,96.33381
Cyclist and vehicle tracking - 2.mp4,632,3,car,0.5299084,158.92218,72.78406,212.66907,96.22241
Cyclist and vehicle tracking - 2.mp4,633,3,car,0.5929555,156.91785,72.63786,211.594,96.77632
Cyclist and vehicle tracking - 2.mp4,634,3,car,0.6162015,157.35822,73.121826,210.75806,96.59546
Cyclist and vehicle tracking - 2.mp4,635,3,car,0.5170422,156.8439,73.2287,210.43442,96.53119
Cyclist and vehicle tracking - 2.mp4,636,3,car,0.5631333,157.00162,73.69052,209.74619,96.72151
Cyclist and vehicle tracking - 2.mp4,637,3,car,0.5376448,156.56168,73.62289,209.25308,96.74259
Cyclist and vehicle tracking - 2.mp4,638,3,car,0.69320655,155.80487,73.4078,208.99673,96.90856
Cyclist and vehicle tracking - 2.mp4,639,3,car,0.61809945,153.34488,72.99605,207.44357,96.6754
Cyclist and vehicle tracking - 2.mp4,640,3,car,0.6642713,152.60818,73.10655,207.19028,96.739655
Cyclist and vehicle tracking - 2.mp4,641,3,car,0.71145594,152.6293,73.51312,207.76596,97.31088
Cyclist and vehicle tracking - 2.mp4,642,3,car,0.69371617,151.26569,73.55325,207.09155,97.42709
Cyclist and vehicle tracking - 2.mp4,643,3,car,0.5855736,150.97537,73.96538,206.17575,98.14226
Cyclist and vehicle tracking - 2.mp4,644,3,car,0.64366686,152.51495,74.44144,206.37866,98.28711
Cyclist and vehicle tracking - 2.mp4,645,3,car,0.6459808,153.27771,74.660385,205.75024,98.28111
Cyclist and vehicle tracking - 2.mp4,646,3,car,0.56552184,153.33075,75.14795,204.59595,98.26187
Cyclist and vehicle tracking - 2.mp4,647,3,car,0.5865249,152.88766,74.91224,202.87137,98.14327
Cyclist and vehicle tracking - 2.mp4,648,3,car,0.6884451,151.31174,74.740074,203.0665,98.127754
Cyclist and vehicle tracking - 2.mp4,649,3,car,0.74271446,149.54846,74.46152,203.4433,98.74988
Cyclist and vehicle tracking - 2.mp4,650,3,car,0.7078462,150.9884,75.01117,203.02936,98.6423
Cyclist and vehicle tracking - 2.mp4,651,3,car,0.5215489,149.22878,74.512985,201.97572,98.59685
Cyclist and vehicle tracking - 2.mp4,652,3,car,0.64377356,149.13834,75.0562,202.13681,99.12102
Cyclist and vehicle tracking - 2.mp4,653,3,car,0.60308295,148.74545,75.5829,202.16397,99.71471
Cyclist and vehicle tracking - 2.mp4,654,3,car,0.62931263,147.44107,75.46494,201.35587,99.47213
Cyclist and vehicle tracking - 2.mp4,655,3,car,0.74133474,147.24342,75.71152,200.83965,99.88315
Cyclist and vehicle tracking - 2.mp4,656,3,car,0.7441565,146.37363,76.03059,200.25821,100.45728
Cyclist and vehicle tracking - 2.mp4,656,2,bicycle,0.28536358,608.15814,352.50214,629.3359,395.68567
Cyclist and vehicle tracking - 2.mp4,657,3,car,0.68179816,145.78879,76.33853,198.65048,100.228455
Cyclist and vehicle tracking - 2.mp4,658,3,car,0.66715235,144.69421,76.34689,199.0037,100.50282
Cyclist and vehicle tracking - 2.mp4,659,3,car,0.60936165,145.05232,77.36142,197.35002,100.63965
Cyclist and vehicle tracking - 2.mp4,660,3,car,0.53466374,144.38797,77.52408,196.44193,100.4086
Cyclist and vehicle tracking - 2.mp4,661,3,car,0.6650988,143.75848,77.85483,196.6402,101.13704
Cyclist and vehicle tracking - 2.mp4,662,3,car,0.62652683,143.31332,78.0049,195.1431,100.72778
Cyclist and vehicle tracking - 2.mp4,663,3,car,0.55851185,142.1683,78.07637,194.28427,100.89693
Cyclist and vehicle tracking - 2.mp4,664,3,car,0.64665025,142.01366,78.31117,194.86015,101.71492
Cyclist and vehicle tracking - 2.mp4,665,3,car,0.43189558,140.7685,78.15178,192.1709,101.18582
Cyclist and vehicle tracking - 2.mp4,666,3,car,0.4806427,139.41728,78.63374,192.29216,102.30937
Cyclist and vehicle tracking - 2.mp4,667,3,car,0.5391666,138.41516,78.737656,192.0437,102.345535
Cyclist and vehicle tracking - 2.mp4,668,3,car,0.6237774,137.03995,78.913025,191.18356,103.08185
Cyclist and vehicle tracking - 2.mp4,669,3,car,0.6738153,136.52296,79.24615,190.55345,102.911095
Cyclist and vehicle tracking - 2.mp4,670,3,car,0.6639341,135.60027,78.794075,190.2932,103.053185
Cyclist and vehicle tracking - 2.mp4,671,3,car,0.7069544,135.11191,79.06549,189.17068,102.79617
Cyclist and vehicle tracking - 2.mp4,672,3,car,0.729054,134.62564,79.323715,188.20361,102.971756
Cyclist and vehicle tracking - 2.mp4,673,3,car,0.7153279,133.4534,79.09444,187.5521,103.2632
Cyclist and vehicle tracking - 2.mp4,674,3,car,0.68342113,132.73373,79.26726,187.04605,103.495804
Cyclist and vehicle tracking - 2.mp4,675,3,car,0.6950394,132.29048,80.0186,186.87498,103.93742
Cyclist and vehicle tracking - 2.mp4,676,3,car,0.7180939,131.30406,79.87976,185.76427,104.06125
Cyclist and vehicle tracking - 2.mp4,677,3,car,0.74825907,129.89934,79.70978,185.09569,103.93109
Cyclist and vehicle tracking - 2.mp4,678,3,car,0.77066576,129.57074,79.63576,184.80322,104.14377
Cyclist and vehicle tracking - 2.mp4,679,3,car,0.80409664,128.73105,79.62712,184.19308,104.60579
Cyclist and vehicle tracking - 2.mp4,680,3,car,0.7940895,128.11075,80.068634,183.63254,104.85312
Cyclist and vehicle tracking - 2.mp4,681,3,car,0.79437894,127.13565,80.34952,182.78952,104.89273
Cyclist and vehicle tracking - 2.mp4,682,3,car,0.7984468,125.96042,80.41669,180.94873,104.82443
Cyclist and vehicle tracking - 2.mp4,683,3,car,0.80288535,125.29512,80.57283,180.53664,105.145355
Cyclist and vehicle tracking - 2.mp4,684,3,car,0.7949019,124.620094,80.96593,179.37479,105.4492
Cyclist and vehicle tracking - 2.mp4,685,3,car,0.7952113,123.86374,81.04677,179.28183,105.72844
Cyclist and vehicle tracking - 2.mp4,685,2,bicycle,0.29928318,546.1195,352.84448,571.5482,405.89807
Cyclist and vehicle tracking - 2.mp4,686,3,car,0.81390494,122.82452,80.9265,178.77649,105.5688
Cyclist and vehicle tracking - 2.mp4,687,3,car,0.7832309,123.67364,81.44762,179.17706,105.70236
Cyclist and vehicle tracking - 2.mp4,688,3,car,0.7620451,122.72543,81.27486,178.35965,105.53261
Cyclist and vehicle tracking - 2.mp4,689,3,car,0.7403867,121.47126,81.812775,177.38629,105.88614
Cyclist and vehicle tracking - 2.mp4,689,2,bicycle,0.46288696,536.1276,353.91977,563.97955,407.56876
Cyclist and vehicle tracking - 2.mp4,690,3,car,0.7482855,121.2605,81.98692,176.48969,106.03241
Cyclist and vehicle tracking - 2.mp4,691,3,car,0.7200485,120.4778,81.95595,176.0868,106.3759
Cyclist and vehicle tracking - 2.mp4,691,2,bicycle,0.41215047,532.0245,355.31317,559.16974,408.1878
Cyclist and vehicle tracking - 2.mp4,692,3,car,0.6928022,120.16838,82.05594,175.93459,106.312775
Cyclist and vehicle tracking - 2.mp4,693,3,car,0.70760536,119.361626,82.15138,175.54755,106.58809
Cyclist and vehicle tracking - 2.mp4,694,3,car,0.69218177,118.91641,82.243484,174.8331,106.449844
Cyclist and vehicle tracking - 2.mp4,695,3,car,0.61024433,118.56917,82.54921,172.57555,106.23326
Cyclist and vehicle tracking - 2.mp4,695,2,bicycle,0.4212365,523.05664,360.88284,548.43994,409.4337
Cyclist and vehicle tracking - 2.mp4,696,3,car,0.66117895,118.68968,82.59671,172.12035,106.585175
Cyclist and vehicle tracking - 2.mp4,697,3,car,0.49495083,118.52812,82.60756,172.11363,106.544464
Cyclist and vehicle tracking - 2.mp4,698,3,car,0.50433433,118.332184,82.7263,171.64584,106.82362
Cyclist and vehicle tracking - 2.mp4,699,3,car,0.47423977,118.39348,82.97487,171.96803,107.23651
Cyclist and vehicle tracking - 2.mp4,700,3,car,0.6673736,119.05465,83.19893,175.85922,108.181564
Cyclist and vehicle tracking - 2.mp4,701,3,car,0.6906484,121.02278,83.16507,177.5504,108.50333
Cyclist and vehicle tracking - 2.mp4,702,3,car,0.6658692,122.27478,83.35463,177.30276,108.35063
Cyclist and vehicle tracking - 2.mp4,703,3,car,0.5984332,123.62376,83.03746,178.10458,107.75995
Cyclist and vehicle tracking - 2.mp4,704,3,car,0.69546425,125.321365,83.48857,180.48439,108.61882
Cyclist and vehicle tracking - 2.mp4,705,3,car,0.737675,126.24032,83.44998,180.892,108.75354
Cyclist and vehicle tracking - 2.mp4,706,3,car,0.7386065,126.74379,83.66817,181.22469,109.01959
Cyclist and vehicle tracking - 2.mp4,707,3,car,0.7089325,127.13552,84.10312,181.60062,108.96901
Cyclist and vehicle tracking - 2.mp4,708,3,car,0.687162,127.49889,84.473114,182.52484,109.209854
Cyclist and vehicle tracking - 2.mp4,709,3,car,0.66124684,127.573296,84.47914,183.07825,109.567245
Cyclist and vehicle tracking - 2.mp4,710,3,car,0.47590122,127.33536,84.7038,182.61057,109.881165
Cyclist and vehicle tracking - 2.mp4,711,3,car,0.49168354,127.311615,84.66835,181.8161,109.96901
Cyclist and vehicle tracking - 2.mp4,712,3,car,0.47959793,127.08801,84.81618,182.08087,110.17699
Cyclist and vehicle tracking - 2.mp4,713,3,car,0.58325803,126.30749,85.008255,182.38739,110.46672
Cyclist and vehicle tracking - 2.mp4,714,3,car,0.5507933,125.58908,85.20256,181.37988,110.37837
Cyclist and vehicle tracking - 2.mp4,715,3,car,0.6120726,125.11844,85.276596,180.8902,110.63252
Cyclist and vehicle tracking - 2.mp4,716,3,car,0.7034693,124.82642,85.26216,180.1867,111.03731
Cyclist and vehicle tracking - 2.mp4,717,3,car,0.73475677,124.94091,85.3186,180.64703,110.95325
Cyclist and vehicle tracking - 2.mp4,718,3,car,0.7323197,125.327324,85.108246,181.75293,110.84581
Cyclist and vehicle tracking - 2.mp4,719,3,car,0.7226021,126.480515,85.224365,182.24403,111.207275
Cyclist and vehicle tracking - 2.mp4,720,3,car,0.6679731,127.34158,85.4207,182.47452,111.53969
Cyclist and vehicle tracking - 2.mp4,721,3,car,0.7085242,129.35158,85.117294,184.30638,111.396454
Cyclist and vehicle tracking - 2.mp4,721,2,bicycle,0.2606805,476.46704,365.8816,501.28394,410.35803
Cyclist and vehicle tracking - 2.mp4,722,3,car,0.76645535,131.2583,85.017746,186.31396,111.73149
Cyclist and vehicle tracking - 2.mp4,723,3,car,0.6813173,133.09055,85.58592,187.94632,111.79756
Cyclist and vehicle tracking - 2.mp4,724,3,car,0.676902,136.188,85.90581,191.35387,112.13371
Cyclist and vehicle tracking - 2.mp4,725,3,car,0.7050401,138.88126,85.68205,194.40802,112.57674
Cyclist and vehicle tracking - 2.mp4,726,3,car,0.7831867,141.6633,85.95944,197.70428,112.26779
Cyclist and vehicle tracking - 2.mp4,727,3,car,0.7509775,146.56863,86.06799,200.1495,112.050995
Cyclist and vehicle tracking - 2.mp4,728,3,car,0.753505,151.99667,86.42517,205.77298,111.859314
Cyclist and vehicle tracking - 2.mp4,729,3,car,0.76860076,159.01553,86.35298,214.52505,111.94792
Cyclist and vehicle tracking - 2.mp4,730,3,car,0.7767283,165.87918,86.28172,219.04605,111.76265
Cyclist and vehicle tracking - 2.mp4,730,2,bicycle,0.2838601,487.30203,376.62234,507.33694,420.37003
Cyclist and vehicle tracking - 2.mp4,731,3,car,0.736108,171.35674,85.701324,226.81972,111.99783
Cyclist and vehicle tracking - 2.mp4,732,3,car,0.73812896,177.30235,86.32573,231.35023,111.364426
Cyclist and vehicle tracking - 2.mp4,733,3,car,0.7186995,180.87845,86.080826,233.83566,111.35373
Cyclist and vehicle tracking - 2.mp4,733,2,bicycle,0.27861968,489.27728,377.35254,512.5899,423.92908
Cyclist and vehicle tracking - 2.mp4,734,3,car,0.7255696,183.41107,86.377304,236.68948,111.39592
Cyclist and vehicle tracking - 2.mp4,735,3,car,0.7032219,185.89091,86.302,236.60197,111.15057
Cyclist and vehicle tracking - 2.mp4,735,2,bicycle,0.3096586,488.91882,377.2282,512.0154,424.4178
Cyclist and vehicle tracking - 2.mp4,736,3,car,0.6241249,187.05441,86.00679,239.1293,111.70192
Cyclist and vehicle tracking - 2.mp4,736,2,bicycle,0.34665835,486.82938,370.78894,511.92862,424.82935
Cyclist and vehicle tracking - 2.mp4,737,3,car,0.61394924,188.32263,86.1051,241.97223,112.14407
Cyclist and vehicle tracking - 2.mp4,737,2,bicycle,0.2696012,487.35883,377.76184,509.4431,425.0221
Cyclist and vehicle tracking - 2.mp4,738,3,car,0.5764391,188.88986,86.88301,241.59409,112.57622
Cyclist and vehicle tracking - 2.mp4,738,2,bicycle,0.35119644,486.0538,375.16736,507.1594,423.89563
Cyclist and vehicle tracking - 2.mp4,739,3,car,0.6427667,190.10782,86.78807,243.10757,112.55238
Cyclist and vehicle tracking - 2.mp4,740,3,car,0.5603762,190.66716,87.14232,244.46153,112.95438
Cyclist and vehicle tracking - 2.mp4,740,2,bicycle,0.3892098,481.7457,370.52924,504.4379,424.50684
Cyclist and vehicle tracking - 2.mp4,741,3,car,0.5873402,190.74594,87.097305,245.2384,113.47897
Cyclist and vehicle tracking - 2.mp4,742,3,car,0.720935,190.77597,87.64798,245.50107,113.54794
Cyclist and vehicle tracking - 2.mp4,743,3,car,0.74131244,190.37799,87.76605,245.59045,113.26996
Cyclist and vehicle tracking - 2.mp4,744,3,car,0.7238352,190.06892,87.95253,244.66948,113.48825
Cyclist and vehicle tracking - 2.mp4,745,3,car,0.7809612,190.11743,88.09715,245.14984,112.90675
Cyclist and vehicle tracking - 2.mp4,746,3,car,0.78876317,189.96896,88.19977,245.8482,113.13655
Cyclist and vehicle tracking - 2.mp4,747,3,car,0.778947,189.25839,88.17952,245.05838,113.140976
Cyclist and vehicle tracking - 2.mp4,748,3,car,0.77896655,188.87943,88.305466,244.91019,113.27011
Cyclist and vehicle tracking - 2.mp4,749,3,car,0.7734938,188.7445,88.276886,244.92651,113.43529
Cyclist and vehicle tracking - 2.mp4,750,3,car,0.78245884,190.54813,88.26349,245.15408,113.251785
Cyclist and vehicle tracking - 2.mp4,751,3,car,0.7797575,191.82838,88.32161,246.00157,113.53726
Cyclist and vehicle tracking - 2.mp4,752,3,car,0.7421265,194.86371,88.703964,245.87619,113.34987
Cyclist and vehicle tracking - 2.mp4,753,3,car,0.72657454,198.31232,89.02425,250.75739,114.436966
Cyclist and vehicle tracking - 2.mp4,754,3,car,0.71062905,200.64096,88.67691,256.36075,114.7946
Cyclist and vehicle tracking - 2.mp4,755,3,car,0.67351556,203.53824,88.99611,259.7242,113.91783
Cyclist and vehicle tracking - 2.mp4,756,3,car,0.7256463,207.96658,88.55017,261.78308,113.60135
Cyclist and vehicle tracking - 2.mp4,757,3,car,0.59537214,212.3266,88.986206,265.02002,114.138214
Cyclist and vehicle tracking - 2.mp4,758,3,car,0.67812383,217.45233,88.76135,272.26654,114.33798
Cyclist and vehicle tracking - 2.mp4,759,3,car,0.7412791,221.09088,89.23297,276.57123,114.018036
Cyclist and vehicle tracking - 2.mp4,760,3,car,0.79227847,224.66406,88.84866,279.6308,114.1754
Cyclist and vehicle tracking - 2.mp4,761,3,car,0.7362236,228.70508,89.23459,281.21112,113.877106
Cyclist and vehicle tracking - 2.mp4,762,3,car,0.70004684,232.17162,89.42322,286.14648,114.64728
Cyclist and vehicle tracking - 2.mp4,763,3,car,0.6205091,234.30032,89.412735,288.93332,113.90988
Cyclist and vehicle tracking - 2.mp4,764,3,car,0.5873587,235.42819,89.858765,291.50424,114.03131
Cyclist and vehicle tracking - 2.mp4,765,3,car,0.6471143,237.02194,89.713135,292.1451,113.78253
Cyclist and vehicle tracking - 2.mp4,766,3,car,0.7269891,238.62213,89.83653,293.7458,113.85141
Cyclist and vehicle tracking - 2.mp4,767,3,car,0.7141717,240.1738,89.70586,294.4119,114.08794
Cyclist and vehicle tracking - 2.mp4,768,3,car,0.71489245,243.18956,89.60469,296.8047,114.28476
Cyclist and vehicle tracking - 2.mp4,769,3,car,0.6405928,246.79227,90.03537,296.88004,114.03342
Cyclist and vehicle tracking - 2.mp4,770,3,car,0.71642214,248.54279,90.11694,300.34418,114.430954
Cyclist and vehicle tracking - 2.mp4,771,3,car,0.7514676,250.7526,89.673096,304.26053,114.47015
Cyclist and vehicle tracking - 2.mp4,772,3,car,0.7692826,252.80347,90.06534,307.58417,114.61221
Cyclist and vehicle tracking - 2.mp4,773,3,car,0.7751959,253.93996,90.168076,309.63904,114.76936
Cyclist and vehicle tracking - 2.mp4,774,3,car,0.79069304,254.84361,90.42499,309.8651,114.89282
Cyclist and vehicle tracking - 2.mp4,774,2,bicycle,0.31671134,454.56668,382.5041,476.0591,431.76666
Cyclist and vehicle tracking - 2.mp4,775,3,car,0.79678935,256.3428,90.35841,309.79257,114.38948
Cyclist and vehicle tracking - 2.mp4,775,2,bicycle,0.3108057,454.86383,382.3581,475.5772,431.0468
Cyclist and vehicle tracking - 2.mp4,776,3,car,0.7348374,258.88754,89.992035,311.88748,114.32283
Cyclist and vehicle tracking - 2.mp4,776,2,bicycle,0.45598474,453.61823,380.81235,475.18036,431.64798
Cyclist and vehicle tracking - 2.mp4,777,3,car,0.64972013,261.7404,90.52301,312.3173,114.1752
Cyclist and vehicle tracking - 2.mp4,777,2,bicycle,0.44752255,452.0053,380.68622,474.83887,431.79022
Cyclist and vehicle tracking - 2.mp4,778,3,car,0.6678034,264.00964,90.33034,314.04022,114.22435
Cyclist and vehicle tracking - 2.mp4,778,2,bicycle,0.48812756,452.9201,380.3302,475.16766,431.86023
Cyclist and vehicle tracking - 2.mp4,779,3,car,0.69633394,267.31567,90.361435,316.11737,114.04402
Cyclist and vehicle tracking - 2.mp4,779,2,bicycle,0.37980694,453.71155,382.12476,475.64465,430.9879
Cyclist and vehicle tracking - 2.mp4,780,3,car,0.76449794,271.1203,90.392044,327.10712,114.39285
Cyclist and vehicle tracking - 2.mp4,780,2,bicycle,0.38542616,455.33548,380.94547,476.77847,430.90823
Cyclist and vehicle tracking - 2.mp4,781,3,car,0.70767367,275.90405,90.37717,327.2301,113.95871
Cyclist and vehicle tracking - 2.mp4,781,2,bicycle,0.45708796,457.1776,382.09088,478.35095,430.89972
Cyclist and vehicle tracking - 2.mp4,782,3,car,0.718404,279.96564,90.64247,327.22253,113.489136
Cyclist and vehicle tracking - 2.mp4,782,2,bicycle,0.35931846,457.19708,383.00827,478.80817,430.6967
Cyclist and vehicle tracking - 2.mp4,783,3,car,0.75836945,283.7821,90.36348,333.63574,113.55083
Cyclist and vehicle tracking - 2.mp4,783,2,bicycle,0.32059962,458.1123,384.9867,480.36914,431.51318
Cyclist and vehicle tracking - 2.mp4,784,3,car,0.776964,287.67484,90.93472,340.39066,113.953125
Cyclist and vehicle tracking - 2.mp4,785,3,car,0.7381913,292.45197,90.78357,341.7386,113.56442
Cyclist and vehicle tracking - 2.mp4,786,3,car,0.6894028,296.14792,90.87814,343.20047,113.59207
Cyclist and vehicle tracking - 2.mp4,786,2,bicycle,0.36136037,462.49188,384.31238,484.5003,431.43787
Cyclist and vehicle tracking - 2.mp4,787,3,car,0.70315486,301.79443,90.592834,356.09863,114.17096
Cyclist and vehicle tracking - 2.mp4,788,3,car,0.7643042,307.57166,90.24931,361.9121,113.88046
Cyclist and vehicle tracking - 2.mp4,789,3,car,0.7857567,313.2428,90.211365,367.61365,114.20813
Cyclist and vehicle tracking - 2.mp4,790,3,car,0.8015678,319.68164,90.66649,374.60498,114.066666
Cyclist and vehicle tracking - 2.mp4,791,3,car,0.76706505,325.04968,90.49011,378.36536,113.691345
Cyclist and vehicle tracking - 2.mp4,792,3,car,0.7195076,328.9542,90.575714,380.3068,113.78064
Cyclist and vehicle tracking - 2.mp4,793,3,car,0.75391936,332.54474,90.58911,385.43616,113.76195
Cyclist and vehicle tracking - 2.mp4,794,3,car,0.7313352,335.4273,90.05542,387.68176,113.6116
Cyclist and vehicle tracking - 2.mp4,795,3,car,0.74863076,340.79315,90.323105,391.57025,113.49574
Cyclist and vehicle tracking - 2.mp4,796,3,car,0.7389102,346.6258,90.52205,391.33282,113.31972
Cyclist and vehicle tracking - 2.mp4,796,2,bicycle,0.27153832,483.38202,378.07434,505.60016,428.13367
Cyclist and vehicle tracking - 2.mp4,797,3,car,0.79934776,351.39243,90.65111,405.8436,113.890564
Cyclist and vehicle tracking - 2.mp4,798,3,car,0.8230439,356.11304,90.34093,410.2113,113.57301
Cyclist and vehicle tracking - 2.mp4,799,3,car,0.78685135,358.82843,90.50166,410.87982,113.54845
Cyclist and vehicle tracking - 2.mp4,800,3,car,0.813342,359.95636,90.554214,414.34418,113.902176
Cyclist and vehicle tracking - 2.mp4,801,3,car,0.8156397,361.59204,90.85063,415.72668,113.87181
Cyclist and vehicle tracking - 2.mp4,801,2,bicycle,0.45135626,485.92938,380.8664,507.30658,428.1443
Cyclist and vehicle tracking - 2.mp4,802,3,car,0.7890731,362.8246,90.95262,414.96545,113.94835
Cyclist and vehicle tracking - 2.mp4,803,3,car,0.79978156,363.2642,90.99936,416.14413,114.43686
Cyclist and vehicle tracking - 2.mp4,803,2,bicycle,0.27618712,484.39398,378.58417,505.42047,428.5551
Cyclist and vehicle tracking - 2.mp4,804,3,car,0.75262314,365.3002,90.879105,418.20078,114.19397
Cyclist and vehicle tracking - 2.mp4,805,3,car,0.7600741,366.3642,91.13162,420.24396,114.400665
Cyclist and vehicle tracking - 2.mp4,805,2,bicycle,0.3020086,482.30185,376.86694,503.7996,427.6848
Cyclist and vehicle tracking - 2.mp4,806,3,car,0.8027234,368.33618,91.32504,423.1599,114.58853
Cyclist and vehicle tracking - 2.mp4,807,3,car,0.79724115,371.67877,91.00787,425.61682,114.1311
Cyclist and vehicle tracking - 2.mp4,808,3,car,0.8021286,374.9054,91.11453,427.7339,114.335556
Cyclist and vehicle tracking - 2.mp4,808,2,bicycle,0.26742834,483.7568,377.16064,503.96964,428.0951
